RegionID,SizeRank,RegionName,RegionType,StateName,No of Bedrooms,Division,Region,Latitude,Longitude,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024
394761,116,"Lafayette, LA",msa,LA,2 Bedroom,West South Central,South,30.2082,-92.0325,94744.40366,94926.21338,94987.35184,94668.82257,94463.37266,94253.55281,94215.12089,94046.1783,93795.48969,93474.97021,91194.38181,88303.66115,86314.63185,86457.75403,87365.40204,87323.56337,87285.03962,86957.47239,86765.5699,86279.29749,85953.24753,85644.57686,85424.28087,84981.22776,84331.93361,83945.36973,83964.67963,84359.89105,85145.60327,86164.42474,87207.0322,87658.21738,87875.34401,88111.4708,88713.03625,89108.68064,89571.21152,89564.49167,89829.06707,90097.56722,90697.43514,91318.04847,91535.17523,91703.39296,92152.37492,93307.89459,94671.48943,95441.46432,95546.6732,95453.25689,95552.62056,95866.19959,96258.93005,96588.66408,97119.82854,97299.54505,97579.95753,97613.46376,97847.74506,98065.97446,98227.63933,98307.21552,98391.42284,98827.17651,99513.19258,100040.3216,100313.0602,100280.9273,100345.1605,100560.6737,100853.7628,101285.8359,101698.4976,102020.5484,102053.5108,102131.9433,102381.1546,102725.9309,102494.8556,102090.6062,101704.7653,101809.3402,101981.2327,102146.4516,102013.0001,101993.0571,102040.3163,102413.2718,102542.7326,102605.6132,102620.3032,102958.4082,103463.8897,103886.3224,104002.4547,104170.6941,104277.9371,104528.4968,104405.3372,104244.2436,104033.596,103914.5014,104349.5143,104969.0401,105872.8802,106149.3274,106414.9385,106637.9836,106744.1937,106810.1086,106674.6164,106721.6093,106644.8349,106534.8834,106634.9626,106846.0432,107057.5105,107130.8085,107481.8346,108218.7172,109288.1633,109841.0823,109955.7174,109648.8549,109350.5976,109056.8159,109020.334,109664.5615,111081.5467,112236.901,112716.8759,112444.5003,111992.8407,111850.8802,112099.4025,112880.0468,113749.5655,114605.3516,115364.4794,116078.1195,116952.9159,118169.8585,119691.0711,120928.0305,121829.4311,122288.9129,122985.433,123961.445,124987.1002,125947.7582,126703.3265,127288.2955,127494.0823,127593.6435,127824.5023,128071.0181,128078.7683,127958.0294,128335.8153,129205.6975,130566.2199,131616.8928,132156.0367,131943.9321,131439.3847,131176.2111,131171.9226,131290.9156,131172.4108,131397.0916
394898,117,"Myrtle Beach, SC",msa,SC,2 Bedroom,South Atlantic,South,33.7094,-78.8844,121092.9621,120829.2928,120199.7985,119618.6788,119164.0646,118668.5266,117868.1642,116867.3601,115391.8653,114030.2077,112938.5882,111877.0317,110643.9637,109112.0046,108360.8981,107782.27,107246.1192,106508.282,106012.543,105793.8923,105790.1353,105762.0198,105531.0798,105501.4454,105515.9108,105954.4665,106179.0586,106550.5568,106882.3245,107270.232,107588.0453,107761.7604,107930.9207,108042.1182,108117.8241,108142.8018,108149.28,108342.4567,108587.3755,109044.178,109546.9333,110071.3315,110442.4598,110775.9415,111178.7097,111810.16,112303.8245,112791.3691,113083.0996,113581.8396,114034.827,114507.4162,114788.3363,115022.8486,115343.4599,115616.3401,115908.5926,116001.2137,116257.4725,116336.5176,116326.8826,116214.3469,116257.0352,116407.7659,116721.2819,117046.3695,117457.0277,117934.4108,118410.372,119034.87,119411.6383,119860.0859,120326.8229,120840.3253,121046.3793,121171.5425,121253.0913,121583.2811,121745.1814,121983.1266,122331.4055,122989.9104,123792.0754,124426.7049,124842.7855,125158.0528,125576.6932,126182.44,126656.3313,127101.4283,127477.8456,127988.2133,128609.4106,129269.0848,130034.0099,130639.8349,131220.9834,131876.6377,132783.0948,133674.9303,134313.6066,134708.8969,135210.5107,136043.1138,137152.4842,138325.2848,139325.415,140156.7293,141126.8524,142208.6505,143288.9621,144018.4833,144739.8913,145468.5801,146098.8443,146493.6507,146788.7976,147363.5262,148309.8575,149056.7919,149516.4904,149498.3882,149765.1152,150215.5466,150686.1946,150919.0078,151145.2413,151747.0782,153088.1083,154952.8058,157016.5021,158978.1139,160687.7909,162469.5912,164335.6943,166596.4999,169525.7053,173473.351,177929.4166,182357.7396,186406.7664,190264.6206,194193.7413,198062.1018,202326.1014,206559.075,211490.6532,217302.3246,224041.4361,231119.2854,236611.9229,240050.8266,241164.4761,241647.1223,242058.0873,242295.7613,241757.8004,240990.5437,240321.8769,240782.5284,242119.1071,244346.0204,246247.7043,247688.1642,248500.3199,248945.0928,248876.9919,248586.0076,248391.416,248509.9061
395116,118,"Springfield, MO",msa,MO,2 Bedroom,West North Central,Midwest,37.1943,-93.2916,68909.99385,68688.00282,68664.68131,68831.34199,69064.41167,69039.06904,68596.30703,67976.15159,67202.44628,66356.31964,65340.45623,64401.7872,63534.26419,62783.2034,62025.75241,61412.78829,60991.34341,60707.89512,60195.35161,59607.80982,59047.47412,58903.14583,58831.75584,58677.25963,58495.708,58444.85991,58610.99464,58897.42403,59332.29137,59685.33073,60041.17262,60068.23275,60164.60955,59992.6091,59680.85501,58988.14426,58287.10281,57786.3822,57588.21316,57684.43978,57989.66717,58506.86996,58980.74024,59532.61594,60055.99693,60564.46613,60655.8529,60428.3517,59913.63139,59519.16896,59381.54536,59675.05204,60247.60988,60781.36682,61254.81475,61564.61777,61864.40845,62043.92377,62243.53625,62356.26071,62247.66426,61946.21384,61594.30244,61572.942,61818.15835,62222.0253,62753.55442,63308.07387,63930.34563,64286.38893,64295.9651,64354.23911,64619.60808,65084.5538,65288.3168,65337.13817,65500.91043,65755.49038,66048.80641,66186.61876,66450.21246,66842.54941,67605.51267,68279.82922,68853.33548,69256.6954,69630.13139,69912.58919,70132.1938,70400.82435,70766.34752,71080.29253,71353.03623,71668.88499,71996.96026,72324.22612,72830.26531,73656.67614,74819.73047,75918.64746,76768.76261,77270.99598,77797.42677,78250.99238,78745.82469,78931.84067,79251.49044,79523.01103,79938.6491,80368.21784,81112.35369,81901.11268,82669.24626,83370.24729,84038.29897,84591.41267,84915.83596,85287.84109,85768.02569,86368.82957,86935.95823,87628.15165,88471.07635,89379.92582,90090.99703,90522.24387,91156.45527,92211.91728,93822.59793,95740.86431,97939.259,99952.49046,101522.3739,102895.3961,104400.7077,106264.8744,108508.1386,110875.7953,112533.0659,113227.3823,113272.2124,113796.8223,114862.3878,116237.0209,118241.7709,120539.9587,123282.1209,125621.6415,127494.4073,129177.5384,130670.4602,131776.8538,132512.9736,133079.2048,133765.3086,134284.8486,134461.6895,134747.2442,135299.9784,136169.9749,137066.885,138119.2234,139241.4376,140519.7527,141535.7301,142445.1544,142971.659,143377.4658,143671.4282,144039.231
395195,119,"Visalia, CA",msa,CA,2 Bedroom,Pacific,West,36.3276,-119.3269,99080.61225,98587.53364,98301.12112,98191.90223,98326.08691,97703.54506,96072.99031,94313.93781,92529.38302,90758.4461,88738.56971,86835.84845,84615.13701,82620.25984,80548.08035,78656.88104,76831.67722,75254.843,74141.09024,73009.30994,71830.26773,70771.38477,70105.30019,69643.62674,69299.49305,68966.39218,68715.90129,68562.88283,68704.84196,69112.11251,69416.21004,69443.30301,69587.88936,70320.13496,71479.41792,72910.19539,74251.83874,75577.87801,76949.9485,78551.55053,80503.97699,82421.48865,83807.95613,84759.06974,85623.5024,87152.587,88841.28239,90361.75085,91160.23358,91875.26897,92661.94815,93680.75737,94736.58612,95692.05905,96578.88844,96990.8587,97343.53886,97906.72462,98939.274,100130.5625,100938.8586,101552.6286,102011.6871,102632.8287,103280.4707,103862.3568,104401.7952,104669.5737,104784.3515,104665.5596,104328.9891,103994.1556,104408.8837,105612.9856,107206.4217,108659.6559,110007.3465,111401.3421,112635.321,113843.9272,114905.2221,116238.7786,117748.3635,119551.0516,121225.688,122962.8655,124308.6645,125485.2965,126253.1646,127053.3465,127944.5566,128878.0673,129863.7991,131090.6592,132599.3247,134134.7052,135425.3398,136474.1435,137633.247,138368.5422,138939.4791,139252.9476,139844.99,140532.7981,141301.9814,142132.4866,142943.5145,144042.8266,145628.2996,147216.0912,148451.4559,149138.0419,149744.7574,150377.7158,151005.9228,151677.7694,152382.1692,153379.6782,154633.3479,155989.9719,158455.4016,161537.1872,165207.6403,168090.3257,170225.6547,171575.5421,171322.2538,170675.9263,170236.4211,171392.194,173539.9525,176096.2678,178633.8187,180970.5648,183335.2039,185621.5174,188389.5093,191516.0047,194873.0524,197570.5529,199408.3377,201029.8112,202997.0954,205470.3867,208138.1938,210834.8546,213575.2148,216274.8218,218626.3986,220745.2333,222566.6038,223914.093,224625.5124,225105.7366,225326.4811,225333.9126,224303.8035,222993.8951,221915.9292,221447.8955,221498.1772,222142.9912,223603.041,225831.2353,227834.7738,229496.4157,230501.923,231349.9581,231865.1534,232223.1159
394746,120,"Killeen, TX",msa,TX,2 Bedroom,West South Central,South,31.0753,-97.7297,63906.2005,63919.34051,63944.90969,63865.34135,63957.08059,64097.02671,64219.54768,64205.13497,64100.63303,64092.62631,63980.06229,63859.83803,63481.52739,62920.70216,62295.43703,61744.8987,61354.34776,60795.24572,60276.02442,59787.58358,59722.84417,59675.87385,59505.40777,59117.53238,58981.24394,59248.4929,59604.3353,59770.85828,59746.23671,59694.25424,59799.02645,59820.34423,59810.44159,59543.0042,59196.97214,58916.05953,58868.43274,58921.6852,58826.32753,58643.47145,58402.6275,58265.44836,58080.40144,58002.93819,57927.07842,57941.43619,58008.79899,58118.32298,58160.11681,58155.78717,58156.09638,58249.36375,58332.43853,58475.42668,58714.68207,59030.50469,59282.75381,59352.9488,59467.61677,59722.70119,59978.6549,60254.06338,60468.82683,60776.92195,60961.0157,61046.16099,61180.22372,61418.00295,61608.5172,61663.60878,61547.2671,61733.87257,62200.6386,62810.7139,63172.06207,63412.56625,63654.49013,64114.58927,64442.71751,64656.10413,64621.47012,64528.96803,64597.54038,64881.09136,65262.41179,65673.11375,65989.06976,66216.72728,66267.53137,66356.52537,66732.33282,67419.65643,68082.48553,68810.26525,69372.16192,69912.63338,70275.66618,70736.66549,71435.46003,72309.09249,73228.62583,74072.54785,75028.62376,76022.84908,77042.92402,77848.81591,78762.2001,79560.97633,80064.81236,80231.59434,80422.49278,80807.86832,81252.04403,81811.62815,82491.05242,83106.15135,83573.80797,84120.38451,84895.32155,85937.75755,87029.74283,88200.54607,89190.24882,90035.56438,90624.42836,91062.58467,91779.84441,92896.60289,94850.75352,97182.45917,99755.12922,101961.0888,103907.2243,105481.2436,107343.9312,109353.5896,112092.5784,114901.4228,117764.9824,120341.9498,122702.7637,124900.45,127023.8194,129037.9681,131200.0539,133536.9274,136171.2923,139056.9276,141911.4686,144869.6461,147355.5109,149130.1145,150086.8388,150583.7408,150767.6972,150263.5626,149613.9516,149132.7432,149012.1878,149150.5149,149271.5263,149891.0413,149996.0642,150014.5268,149355.7018,148701.659,147899.5156,147466.8395,147674.5612,148419.9494
394338,121,"Asheville, NC",msa,NC,2 Bedroom,South Atlantic,South,35.5707,-82.5537,142668.1445,141751.5712,140874.4593,140387.3327,140234.1656,139843.2131,139355.0254,138484.0812,137614.378,136708.8256,136203.9628,135713.0143,135219.0272,134756.9172,134456.7976,134266.045,133941.7786,133682.1776,133043.8502,132249.0601,131398.5904,130723.5335,130087.5885,129294.5548,128684.9401,128292.8053,128380.6973,128402.8155,128433.0311,128315.7562,128481.7944,128617.743,128805.3036,129000.1288,129226.4096,129323.2329,129332.4365,129332.6256,129337.392,129301.6968,129415.7819,129832.3666,130544.5899,131624.6549,132865.5435,134193.7344,135144.8653,135795.9665,136154.1582,136530.3682,137014.1912,137444.3721,138133.5121,138530.1785,139142.6375,139616.0388,140412.2838,141102.5954,141905.8584,142822.1126,143856.4071,145037.9675,146055.5059,146936.9519,147657.6454,148418.4558,149363.5758,150627.0406,151888.1192,153373.8801,154459.8131,155710.1328,156774.3055,157918.3371,158648.1921,159517.7432,160409.5279,161704.183,162765.4145,164061.7319,165382.5931,166869.1832,168219.1814,169366.0949,170444.9086,171700.4188,173371.7186,175405.5926,177230.1589,178853.3745,180409.3815,182164.0118,183765.9755,184919.4502,185927.5027,187132.7511,188578.5893,190234.4658,191918.2763,193400.0995,194570.8735,195378.5227,196501.5685,197461.7026,198361.844,199061.1311,200096.2701,201357.6896,201876.7336,201715.2267,201423.0515,201697.8682,202323.4348,202974.716,203670.0487,204226.3814,204960.4567,206048.7347,207580.9303,209133.6288,210758.1106,212526.2373,214431.8902,215873.4454,216516.0203,216643.1617,217137.1363,218595.7081,221193.8037,224366.0871,227956.7336,231706.7383,235509.2346,239705.0665,244267.7889,249014.9905,253958.2201,258929.8103,263133.3577,265609.715,266986.8252,268265.1227,270311.4313,272740.003,276703.0094,281862.0078,288002.0965,294100.9761,299795.7619,304750.9805,307841.2062,308993.0947,308698.1124,308879.3599,309026.411,308770.5937,307608.4177,306608.5135,306966.0807,308426.3739,310737.3227,313210.5238,315558.2542,317826.9487,319856.0753,321553.6752,323394.6665,324472.3938,325203.1036,325580.3831
395244,122,"York, PA",msa,PA,2 Bedroom,Middle Atlantic,Northeast,39.9651,-76.7315,127492.3053,127389.5798,127447.7468,127601.0452,127824.8369,127685.0884,127062.3151,126369.3083,125350.7061,124359.6328,122931.7364,121776.0355,120310.1999,119275.4874,118699.4826,118425.0921,117975.7545,116940.0531,115812.5352,114780.0344,114222.0975,114111.3082,114061.9945,113703.0918,113320.3471,113085.0737,113326.1956,113540.4782,113775.9212,113847.9574,113888.2262,113627.4926,113321.5327,112968.3129,112723.0249,112510.8798,112114.624,111771.5131,111618.8435,111653.9778,111827.5487,111812.1995,111785.1373,111677.9894,111583.0577,111656.339,111679.4288,111813.6416,111594.806,111443.3458,111153.1678,111346.0249,111684.158,112214.216,112726.6746,113127.5674,113328.8864,113192.8512,113151.0022,113193.149,113069.4974,112876.3889,112762.9151,113081.1831,113443.8115,113792.6134,114229.0677,114814.0211,115498.0369,116123.4466,116563.1166,117072.2583,117492.7978,117956.8244,118041.7666,118125.887,118203.747,118540.1049,118916.986,119350.8503,119812.7164,120433.4841,121081.1418,121825.9498,122134.2509,122310.6485,122173.5323,122471.7866,122839.1315,123323.3897,123859.5052,124513.3417,125277.2146,125917.8005,126675.5876,127481.4975,128261.7175,128701.7305,129094.9632,129307.5281,129468.4552,129521.4671,129691.6792,130075.5023,130457.4149,130864.8781,131189.4371,131593.6796,132116.9521,132921.1569,133700.1561,134195.686,134472.8575,134893.1403,135487.3,135949.3986,136240.7191,136514.2186,137099.8523,137841.816,139226.5665,140489.6333,141477.8709,142641.7717,143383.6937,143986.0305,143840.7509,144241.1771,145371.7595,146887.1751,148674.7882,150341.485,151849.3694,153517.282,155491.3757,157664.098,160073.18,162590.1111,164412.2228,164980.3488,164289.2146,163732.9638,163608.2473,164060.1637,165516.9182,167921.191,171189.629,174076.4196,176425.709,178345.1395,179748.85,180700.6408,181008.5961,181625.5844,182457.0594,183582.5338,183924.2789,184207.3983,184747.2013,186337.5161,188422.3192,190829.9167,193189.9205,195480.622,197374.5669,198803.4996,199911.4175,200713.9296,201435.6326,202165.9764
395183,123,"Vallejo, CA",msa,CA,2 Bedroom,Pacific,West,38.1125,-122.2342,145607.4166,144216.5634,144272.8802,144436.5159,145250.4684,145166.5365,146315.9197,146740.1841,146976.6133,146014.4271,145448.1837,144132.2871,142249.3559,140442.511,139003.2151,138282.7116,136709.7346,135023.6766,133273.998,131455.1167,129466.7023,127517.9059,125641.222,123989.2161,122793.0386,122128.5885,121507.9257,121077.2868,121421.3111,122817.3191,124522.0056,126166.9626,127473.2311,128548.253,130196.5082,132610.651,135799.4973,138685.7842,141559.6602,145086.3169,149532.6135,154738.3163,159354.791,164789.4928,170357.6379,176662.4736,181717.7295,185901.0283,189211.4905,192199.9813,195264.6609,198889.1294,203007.5382,207077.1385,210364.2717,213538.6205,216377.6392,218894.4777,220981.3545,222915.5804,224855.7009,226594.7442,228409.3404,230552.0218,233390.6633,236389.3106,239472.1049,242801.1308,246196.3053,249284.6915,251929.6001,254632.674,257816.9265,260941.5146,263192.8483,265342.5887,267292.8664,269972.9252,272719.9825,276138.7217,279860.7302,283364.9883,286335.9404,288889.0761,291004.6442,292947.6638,294666.9882,297190.1338,299533.8809,302542.8958,304700.1509,307783.0365,310888.8331,315066.8387,318886.2483,323074.0447,327182.2489,330966.1705,333959.5719,336161.5974,338655.1464,341054.5084,343177.8079,345150.7803,346563.6942,347822.3392,348454.8912,349395.4561,351803.8176,354876.4488,358350.8337,360227.9915,361229.9082,361487.0572,361883.0547,362384.628,363313.9447,364571.1272,366362.6343,367922.3755,368889.5731,369429.317,370478.6917,372024.5674,372879.757,372530.1666,371014.2373,369905.0019,370540.2665,373057.6269,377129.956,381533.8453,385973.1085,390571.9115,394894.8508,399791.911,405515.3123,412156.13,419612.5084,425247.8405,429334.0537,431727.5574,434999.0479,438867.5978,444362.0704,450923.4343,458654.3407,465327.7403,469851.338,471780.8824,471049.0788,467844.2951,462983.2753,458426.3045,454339.8868,450522.5231,445904.2553,441536.443,438848.5776,438146.321,438987.6964,440429.745,441994.7993,444011.135,445255.9765,445884.483,445309.175,444673.2303,444197.2433,444213.9893
753917,124,"Santa Maria, CA",msa,CA,2 Bedroom,Pacific,West,34.9333,-120.4431,387365.6747,387985.592,390551.2822,395334.959,401356.2008,405186.1005,405702.4995,404455.9642,401037.0075,395158.8482,388697.3616,384191.4543,383389.7981,382142.3048,379534.9772,373588.0786,366006.9102,359978.9966,355422.6599,349465.6808,342615.2847,335620.0243,331063.9752,327753.9454,326018.263,324705.9035,323659.716,322670.0775,323127.9012,324037.0452,324610.1524,326267.6134,328991.6647,333027.7218,337739.9761,343212.1815,349686.0077,354547.4772,359359.8807,365530.7689,374625.3352,385004.6504,393432.0568,400506.0793,407057.9177,414952.5472,421835.6932,427774.8677,431562.4653,435233.7365,438729.4298,443105.3434,448093.7829,452136.3811,454391.9105,455574.2662,457715.1822,461740.652,466399.9852,470970.0059,473692.0349,475534.4687,476881.5295,479176.2182,482184.8912,484449.8797,485812.9044,487427.3117,490848.722,496177.1792,501273.5487,505977.6906,511309.902,517027.4676,521762.5158,524122.8082,524920.5182,524895.7878,524485.4303,524388.9916,524671.3189,526292.1305,528859.3964,531712.1408,534516.4148,536750.7087,538746.5759,540362.3922,541428.0876,542455.838,543318.6233,544589.2982,546384.4256,549163.353,552010.7852,555768.882,558459.3624,560907.822,562242.7275,562841.3438,564119.255,564353.9524,564437.6523,564528.8116,566099.2955,569325.0266,571627.8224,573120.2917,572436.3356,570755.0572,568945.6203,568206.2425,567857.659,567451.8067,567199.3961,568416.0441,569530.2061,570490.882,570832.2726,571648.7735,576410.9786,584957.3179,595989.5593,604963.1852,609871.0485,611413.5405,612689.2665,613363.0736,614580.0738,614833.5625,617495.9372,622470.3516,627826.181,632796.0346,637998.3737,646656.9516,659865.7947,675344.3575,690364.6357,703241.0632,714663.2719,725773.6472,738184.154,750890.9948,766289.6742,783424.317,805028.5981,826218.4481,844860.5393,856644.697,860601.7818,857027.5738,850089.5934,843436.009,839401.7823,836613.1991,833187.832,828564.9153,825375.3164,828406.2196,835075.9962,843824.7693,852457.3539,863528.8791,874431.9275,883591.8779,889779.698,892709.5311,893891.7499,895087.9438
395050,125,"Salinas, CA",msa,CA,2 Bedroom,Pacific,West,36.6883,-121.6317,301422.7382,299238.2666,301753.0335,303252.0813,306193.9321,307669.0995,310327.6586,310063.5809,307100.376,302191.5153,297646.7827,294382.3343,290102.0056,285425.4153,280468.1809,278527.0085,278020.1269,277075.1449,275095.1111,272760.9505,271762.0646,270187.0014,268275.7671,266016.7114,266207.5278,266830.2754,267404.4486,266876.3185,266799.9398,267404.5851,268383.2138,270731.2999,273517.1862,276886.9104,279705.1223,283868.6739,287460.8995,291361.8212,294750.8055,300556.1121,307562.5066,314657.4945,319971.366,325360.1135,331398.6004,338605.9467,344127.6031,349108.1717,351932.7685,355341.8795,358859.6352,364511.0393,370628.889,374734.5652,376320.4187,376293.5269,377184.1216,379548.0949,382104.9844,385300.8882,387090.2966,389409.4297,391113.7996,394185.4504,397561.1485,399698.5631,401161.8034,403131.8128,407381.0362,413268.983,418591.557,423927.4805,429022.5988,434754.4042,438468.4066,440903.5213,441964.8452,443589.0036,444358.6237,445447.8454,446799.1619,450141.693,453602.6364,458031.3879,462146.6654,467094.1007,470949.5107,474571.5753,476496.657,478884.6407,480830.4508,483394.0746,485782.4667,488940.453,491496.7352,495587.4784,499345.3784,504056.5089,506415.0966,508488.744,510666.6121,513016.4624,514398.1665,515442.3822,516646.6143,519708.6189,522142.7302,524874.0047,526723.0978,528999.0081,530772.3518,532141.5786,532805.0841,533877.1736,534859.1405,535890.528,536490.4653,537414.0155,538700.7692,540497.6144,545130.4298,553890.3135,564967.1598,575285.8844,581545.6911,585082.5836,587305.9683,588907.078,590613.3639,592343.1109,596647.4071,603523.0813,610017.6298,616574.1919,622546.0662,631542.3059,642843.7989,654805.5467,664367.2113,671096.5502,676201.7955,682377.1714,688967.4474,694967.7559,703479.8089,715266.1674,731459.5202,745893.7919,756037.0673,761025.4704,759959.3725,754615.3486,746901.2218,741607.9266,738419.1665,736297.6027,732304.0901,728093.6266,725970.677,727431.2993,731791.78,736945.6593,743476.6457,750323.1289,757127.9621,762712.149,766647.2858,767996.3521,765931.223,763161.0287
395048,126,"Salem, OR",msa,OR,2 Bedroom,Pacific,West,44.9233,-123.0244,149571.9628,149268.8689,148614.9998,147808.7931,147132.1539,146836.7234,145867.8635,144394.352,142467.0603,140643.2902,139266.1949,137739.1566,136348.6349,134947.1806,133715.6957,132208.3804,130372.4329,128678.716,127460.2988,126294.021,124759.5888,123103.6339,121163.327,119754.6952,118878.0031,118607.2165,118482.2815,118087.2643,117770.7772,117496.3886,117478.0931,117464.1639,117517.1211,117477.3953,117464.3084,117278.0103,117186.1138,117110.8913,117402.3699,117998.2436,118895.3817,119736.7559,120368.3352,120983.7467,121676.5845,122475.7381,123299.8583,124018.371,124693.9581,125416.8309,126378.9085,127538.6902,128851.9621,130018.1652,131084.2273,131982.758,132638.2759,133173.6091,133721.8953,134588.9986,135653.2104,136950.3607,138273.6532,139521.2499,140567.7572,141568.9766,142658.0225,144079.9722,145658.8469,147717.8198,149764.2612,151760.2474,153518.5287,154956.5127,156292.4097,157626.2134,159053.621,160635.3791,162202.1655,164186.3782,166415.8926,168883.1119,171328.8141,173548.4215,175371.1235,176878.5319,178496.3557,180558.7996,182755.4317,184951.3504,187096.3339,189186.6588,191274.5286,193240.4811,195420.9947,197845.2036,200387.2767,202978.4919,205865.1951,208743.0043,211536.4963,213670.1894,215778.4,217915.992,219988.9108,221677.0524,223076.852,224694.6845,226976.0768,229656.9759,232418.6981,234557.4485,236218.1221,237490.3809,238532.1342,239344.4994,239796.3754,240446.426,241642.0935,243598.8197,245848.5682,247896.9657,249871.8388,251395.0251,251934.7673,251074.804,250110.979,249964.326,251628.13,254451.1432,258395.2923,262952.7436,267874.401,273181.5025,278387.4354,283189.5715,287658.2779,291949.3394,296528.806,300206.3233,303123.3463,305629.9789,308557.6261,311753.0039,315004.5559,318552.6392,322585.6167,326826.6698,330683.0125,333861.7051,335220.0553,334492.775,332309.0842,330061.9728,328385.6596,326912.8321,325832.6418,324895.2779,324171.5346,323652.6483,323539.2447,324299.0535,325358.9234,326696.2437,327379.8666,327571.3071,327612.1003,327832.0668,328295.7679,328952.1105
394870,127,"Mobile, AL",msa,AL,2 Bedroom,East South Central,South,30.6782,-88.1162,85903.34511,85919.46542,85394.48447,84366.25459,83406.89247,82580.49295,81613.49845,80449.09458,78484.57218,76715.11344,74577.32238,72453.4029,69898.03278,67491.67581,65837.61979,64643.12955,63748.9893,62640.22,62204.99573,61874.36828,61971.81472,61590.7702,61381.75605,61627.42506,61877.44392,61589.84511,60406.33797,58900.42175,57948.84211,57669.5883,57967.46715,57867.19817,57764.62617,57549.48959,57868.52127,58150.76633,58344.33038,58398.20284,58437.30152,58333.90455,58055.79047,57765.0601,57285.53327,56970.50648,56886.37388,57244.96876,57413.19832,57389.18294,57309.90894,57321.20396,57176.4304,56956.39974,56698.87079,56622.81614,56702.00893,56969.56382,57189.51539,57147.74777,57097.6223,57102.62862,57277.84432,57277.8962,57320.58103,57453.59339,57812.48931,58254.85344,58431.74752,58391.25189,58137.90312,58067.82403,58038.06963,57986.74672,58253.73934,58682.37154,59163.42176,59620.73558,60068.46633,60713.37965,60935.2956,61073.90184,61094.34064,61334.94828,61599.99517,61649.61679,61753.77965,61767.82913,62040.9399,62016.11655,61937.64739,61646.79224,61625.82583,61728.56984,62132.52251,62519.06562,62826.08208,62816.17546,62897.43507,63126.53815,63632.73714,64127.99011,64516.47958,64770.64407,65156.95264,65588.44896,66071.0704,66250.12539,66480.0331,66774.11039,67122.94936,67475.87354,68009.07534,68548.97946,69067.82386,69417.68838,69779.67132,70117.35813,70365.70902,70731.0977,71193.289,71732.80768,72085.3483,72468.09011,73045.5366,74036.59432,74985.88555,75693.03579,76124.95315,76901.25432,78297.10134,80006.11313,81470.98133,82272.86855,82728.44337,83270.88647,84319.33072,85543.54575,86859.79627,88176.9655,89231.42111,90000.68167,90093.43231,90475.07369,91356.44309,92541.38065,93804.48884,94821.90604,95880.69815,96804.93359,97696.89804,98991.9416,100147.0188,101020.883,101508.82,102195.4885,102907.2554,103577.3219,104397.856,105044.6158,105722.8443,106540.2559,107667.9081,108469.8974,108611.3899,108097.8812,107651.4305,107291.2626,107622.2019,108051.0258,108646.2836,109211.7137
